movieId,title,genres,year,clean_titles,clean_genres,movies_text,count,mean_rating
340,"War, The (1994)",Adventure|Drama|War,1994,"war, the",adventure drama war,"war, the adventure drama war",5,3.4
342,Muriel's Wedding (1994),Comedy,1994,muriel's wedding,comedy,muriel's wedding comedy,33,3.272727272727273
343,"Baby-Sitters Club, The (1995)",Children,1995,"baby-sitters club, the",children,"baby-sitters club, the children",5,2.9
344,Ace Ventura: Pet Detective (1994),Comedy,1994,ace ventura: pet detective,comedy,ace ventura: pet detective comedy,161,3.040372670807453
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994,"adventures of priscilla, queen of the desert, the",comedy drama,"adventures of priscilla, queen of the desert, the comedy drama",36,3.5972222222222223
346,Backbeat (1993),Drama|Musical,1993,backbeat,drama musical,backbeat drama musical,6,3.5
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992,bitter moon,drama film-noir romance,bitter moon drama film-noir romance,6,3.5
348,Bullets Over Broadway (1994),Comedy,1994,bullets over broadway,comedy,bullets over broadway comedy,30,3.5833333333333335
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994,clear and present danger,action crime drama thriller,clear and present danger action crime drama thriller,110,3.6045454545454545
350,"Client, The (1994)",Drama|Mystery|Thriller,1994,"client, the",drama mystery thriller,"client, the drama mystery thriller",57,3.3859649122807016
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994,"corrina, corrina",comedy drama romance,"corrina, corrina comedy drama romance",17,3.176470588235294
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994,"crow, the",action crime fantasy thriller,"crow, the action crime fantasy thriller",64,3.609375
354,Cobb (1994),Drama,1994,cobb,drama,cobb drama,6,3.3333333333333335
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994,"flintstones, the",children comedy fantasy,"flintstones, the children comedy fantasy",42,2.357142857142857
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994,forrest gump,comedy drama romance war,forrest gump comedy drama romance war,329,4.164133738601824
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994,four weddings and a funeral,comedy romance,four weddings and a funeral comedy romance,103,3.5194174757281553
358,Higher Learning (1995),Drama,1995,higher learning,drama,higher learning drama,9,2.6666666666666665
360,I Love Trouble (1994),Action|Comedy,1994,i love trouble,action comedy,i love trouble action comedy,8,2.6875
361,It Could Happen to You (1994),Comedy|Drama|Romance,1994,it could happen to you,comedy drama romance,it could happen to you comedy drama romance,17,3.0588235294117645
362,"Jungle Book, The (1994)",Adventure|Children|Romance,1994,"jungle book, the",adventure children romance,"jungle book, the adventure children romance",34,3.5294117647058822
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994,"lion king, the",adventure animation children drama musical imax,"lion king, the adventure animation children drama musical imax",172,3.941860465116279
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994,"wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a)",drama horror mystery thriller,"wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a) drama horror mystery thriller",12,2.9166666666666665
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994,"mask, the",action comedy crime fantasy,"mask, the action comedy crime fantasy",157,3.1847133757961785
368,Maverick (1994),Adventure|Comedy|Western,1994,maverick,adventure comedy western,maverick adventure comedy western,74,3.5
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,1994,naked gun 33 1/3: the final insult,action comedy,naked gun 33 1/3: the final insult action comedy,58,3.060344827586207
371,"Paper, The (1994)",Comedy|Drama,1994,"paper, the",comedy drama,"paper, the comedy drama",21,3.3095238095238093
372,Reality Bites (1994),Comedy|Drama|Romance,1994,reality bites,comedy drama romance,reality bites comedy drama romance,21,2.761904761904762
373,Red Rock West (1992),Thriller,1992,red rock west,thriller,red rock west thriller,11,3.6363636363636362
374,Richie Rich (1994),Children|Comedy,1994,richie rich,children comedy,richie rich children comedy,25,2.2
376,"River Wild, The (1994)",Action|Thriller,1994,"river wild, the",action thriller,"river wild, the action thriller",40,3.25
377,Speed (1994),Action|Romance|Thriller,1994,speed,action romance thriller,speed action romance thriller,171,3.5292397660818713
378,Speechless (1994),Comedy|Romance,1994,speechless,comedy romance,speechless comedy romance,7,2.7857142857142856
379,Timecop (1994),Action|Sci-Fi|Thriller,1994,timecop,action sci-fi thriller,timecop action sci-fi thriller,21,2.5
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994,true lies,action adventure comedy romance thriller,true lies action adventure comedy romance thriller,178,3.497191011235955
381,When a Man Loves a Woman (1994),Drama|Romance,1994,when a man loves a woman,drama romance,when a man loves a woman drama romance,11,3.8181818181818183
382,Wolf (1994),Drama|Horror|Romance|Thriller,1994,wolf,drama horror romance thriller,wolf drama horror romance thriller,16,3.15625
383,Wyatt Earp (1994),Western,1994,wyatt earp,western,wyatt earp western,21,3.0952380952380953
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965,faster pussycat! kill! kill!,action crime drama,faster pussycat! kill! kill! action crime drama,5,3.7
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,street fighter,action adventure fantasy,street fighter action adventure fantasy,10,2.5
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,highlander iii: the sorcerer (a.k.a. highlander: the final dimension),action fantasy,highlander iii: the sorcerer (a.k.a. highlander: the final dimension) action fantasy,12,2.4166666666666665
407,In the Mouth of Madness (1995),Horror|Thriller,1995,in the mouth of madness,horror thriller,in the mouth of madness horror thriller,8,3.4375
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,addams family values,children comedy fantasy,addams family values children comedy fantasy,84,3.1011904761904763
412,"Age of Innocence, The (1993)",Drama,1993,"age of innocence, the",drama,"age of innocence, the drama",15,3.5
413,Airheads (1994),Comedy,1994,airheads,comedy,airheads comedy,26,2.7884615384615383
414,"Air Up There, The (1994)",Comedy,1994,"air up there, the",comedy,"air up there, the comedy",6,2.3333333333333335
415,Another Stakeout (1993),Comedy|Thriller,1993,another stakeout,comedy thriller,another stakeout comedy thriller,16,2.53125
416,Bad Girls (1994),Western,1994,bad girls,western,bad girls western,8,2.5
417,Barcelona (1994),Comedy|Romance,1994,barcelona,comedy romance,barcelona comedy romance,13,3.6923076923076925
419,"Beverly Hillbillies, The (1993)",Comedy,1993,"beverly hillbillies, the",comedy,"beverly hillbillies, the comedy",20,2.675
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,beverly hills cop iii,action comedy crime thriller,beverly hills cop iii action comedy crime thriller,59,2.7203389830508473
421,Black Beauty (1994),Adventure|Children|Drama,1994,black beauty,adventure children drama,black beauty adventure children drama,12,3.2083333333333335
422,Blink (1994),Thriller,1994,blink,thriller,blink thriller,5,3.2
423,Blown Away (1994),Action|Thriller,1994,blown away,action thriller,blown away action thriller,10,2.85
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,body snatchers,horror sci-fi thriller,body snatchers horror sci-fi thriller,7,3.142857142857143
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,boxing helena,drama mystery romance thriller,boxing helena drama mystery romance thriller,12,2.5416666666666665
428,"Bronx Tale, A (1993)",Drama,1993,"bronx tale, a",drama,"bronx tale, a drama",18,3.7222222222222223
429,Cabin Boy (1994),Comedy,1994,cabin boy,comedy,cabin boy comedy,6,2.0
431,Carlito's Way (1993),Crime|Drama,1993,carlito's way,crime drama,carlito's way crime drama,42,3.738095238095238
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,city slickers ii: the legend of curly's gold,adventure comedy western,city slickers ii: the legend of curly's gold adventure comedy western,55,2.6454545454545455
433,Clean Slate (1994),Comedy,1994,clean slate,comedy,clean slate comedy,8,2.75
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,cliffhanger,action adventure thriller,cliffhanger action adventure thriller,101,3.0346534653465347
435,Coneheads (1993),Comedy|Sci-Fi,1993,coneheads,comedy sci-fi,coneheads comedy sci-fi,63,2.4206349206349205
436,Color of Night (1994),Drama|Thriller,1994,color of night,drama thriller,color of night drama thriller,7,2.5714285714285716
437,Cops and Robbersons (1994),Comedy,1994,cops and robbersons,comedy,cops and robbersons comedy,9,2.1666666666666665
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,"cowboy way, the",action comedy drama,"cowboy way, the action comedy drama",7,2.7142857142857144
440,Dave (1993),Comedy|Romance,1993,dave,comedy romance,dave comedy romance,76,3.5460526315789473
441,Dazed and Confused (1993),Comedy,1993,dazed and confused,comedy,dazed and confused comedy,42,3.9285714285714284
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,demolition man,action adventure sci-fi,demolition man action adventure sci-fi,81,3.0925925925925926
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,even cowgirls get the blues,comedy romance,even cowgirls get the blues comedy romance,6,2.3333333333333335
445,Fatal Instinct (1993),Comedy,1993,fatal instinct,comedy,fatal instinct comedy,12,3.0
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,farewell my concubine (ba wang bie ji),drama romance,farewell my concubine (ba wang bie ji) drama romance,9,3.8333333333333335
448,Fearless (1993),Drama,1993,fearless,drama,fearless drama,8,3.625
450,With Honors (1994),Comedy|Drama,1994,with honors,comedy drama,with honors comedy drama,7,3.0
453,For Love or Money (1993),Comedy|Romance,1993,for love or money,comedy romance,for love or money comedy romance,5,2.8
454,"Firm, The (1993)",Drama|Thriller,1993,"firm, the",drama thriller,"firm, the drama thriller",101,3.5346534653465347
455,Free Willy (1993),Adventure|Children|Drama,1993,free willy,adventure children drama,free willy adventure children drama,37,2.391891891891892
457,"Fugitive, The (1993)",Thriller,1993,"fugitive, the",thriller,"fugitive, the thriller",190,3.9921052631578946
458,Geronimo: An American Legend (1993),Drama|Western,1993,geronimo: an american legend,drama western,geronimo: an american legend drama western,5,2.8
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,"getaway, the",action adventure crime drama romance thriller,"getaway, the action adventure crime drama romance thriller",6,2.25
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,hard target,action adventure crime thriller,hard target action adventure crime thriller,10,2.9
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,hot shots! part deux,action comedy war,hot shots! part deux action comedy war,60,2.8666666666666667
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,"englishman who went up a hill but came down a mountain, the",comedy romance,"englishman who went up a hill but came down a mountain, the comedy romance",22,3.2045454545454546
469,"House of the Spirits, The (1993)",Drama|Romance,1993,"house of the spirits, the",drama romance,"house of the spirits, the drama romance",5,3.4
471,"Hudsucker Proxy, The (1994)",Comedy,1994,"hudsucker proxy, the",comedy,"hudsucker proxy, the comedy",40,3.55
472,I'll Do Anything (1994),Comedy|Drama,1994,i'll do anything,comedy drama,i'll do anything comedy drama,6,2.5833333333333335
473,In the Army Now (1994),Comedy|War,1994,in the army now,comedy war,in the army now comedy war,7,1.8571428571428572
474,In the Line of Fire (1993),Action|Thriller,1993,in the line of fire,action thriller,in the line of fire action thriller,70,3.692857142857143
475,In the Name of the Father (1993),Drama,1993,in the name of the father,drama,in the name of the father drama,25,4.3
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,what's love got to do with it?,drama musical,what's love got to do with it? drama musical,17,3.3823529411764706
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,jurassic park,action adventure sci-fi thriller,jurassic park action adventure sci-fi thriller,238,3.75
481,Kalifornia (1993),Drama|Thriller,1993,kalifornia,drama thriller,kalifornia drama thriller,19,3.1578947368421053
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,killing zoe,crime drama thriller,killing zoe crime drama thriller,8,3.625
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,last action hero,action adventure comedy fantasy,last action hero action adventure comedy fantasy,53,2.9339622641509435
489,Made in America (1993),Comedy,1993,made in america,comedy,made in america comedy,11,2.8636363636363638
490,Malice (1993),Thriller,1993,malice,thriller,malice thriller,12,3.0
491,"Man Without a Face, The (1993)",Drama,1993,"man without a face, the",drama,"man without a face, the drama",17,3.2941176470588234
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,manhattan murder mystery,comedy mystery,manhattan murder mystery comedy mystery,14,3.75
493,Menace II Society (1993),Action|Crime|Drama,1993,menace ii society,action crime drama,menace ii society action crime drama,12,3.6666666666666665
494,Executive Decision (1996),Action|Adventure|Thriller,1996,executive decision,action adventure thriller,executive decision action adventure thriller,41,3.3780487804878048
497,Much Ado About Nothing (1993),Comedy|Romance,1993,much ado about nothing,comedy romance,much ado about nothing comedy romance,43,3.813953488372093
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,mrs. doubtfire,comedy drama,mrs. doubtfire comedy drama,144,3.388888888888889
501,Naked (1993),Drama,1993,naked,drama,naked drama,6,3.6666666666666665
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,"next karate kid, the",action children romance,"next karate kid, the action children romance",15,2.3666666666666667
505,North (1994),Comedy,1994,north,comedy,north comedy,7,2.2142857142857144
507,"Perfect World, A (1993)",Crime|Drama|Thriller,1993,"perfect world, a",crime drama thriller,"perfect world, a crime drama thriller",13,3.3846153846153846
508,Philadelphia (1993),Drama,1993,philadelphia,drama,philadelphia drama,66,3.6136363636363638
509,"Piano, The (1993)",Drama|Romance,1993,"piano, the",drama romance,"piano, the drama romance",61,3.540983606557377
514,"Ref, The (1994)",Comedy,1994,"ref, the",comedy,"ref, the comedy",18,3.4166666666666665
